DATE,Symptoms,Deaths
4-18-2009,100,0.0
4-18-2009,101,0.0
4-18-2009,102,0.0
4-18-2009,103,0.0
4-18-2009,104,0.0
4-18-2009,105,0.0
4-18-2009,106,0.0
4-18-2009,107,0.0
4-18-2009,108,0.0
4-18-2009,109,0.0
4-18-2009,110,0.0
4-19-2009,1,1.0
4-19-2009,2,2.0
4-19-2009,3,1.0
4-19-2009,4,0.0
4-19-2009,5,0.0
4-19-2009,6,0.0
4-19-2009,7,0.0
4-19-2009,8,0.0
4-19-2009,9,0.0
4-19-2009,10,0.0
4-19-2009,11,0.0
4-19-2009,12,0.0
4-19-2009,13,0.0
4-19-2009,14,0.0
4-19-2009,15,0.0
4-19-2009,16,0.0
4-19-2009,17,0.0
4-19-2009,18,0.0
4-19-2009,19,0.0
4-19-2009,20,0.0
4-19-2009,21,0.0
4-19-2009,22,0.0
4-19-2009,23,0.0
4-19-2009,24,0.0
4-19-2009,25,0.0
4-19-2009,26,0.0
4-19-2009,27,0.0
4-19-2009,28,0.0
4-19-2009,29,0.0
4-19-2009,30,0.0
4-19-2009,31,8.0
4-19-2009,32,4.0
4-19-2009,33,0.0
4-19-2009,34,0.0
4-19-2009,35,0.0
4-19-2009,36,4.0
4-19-2009,37,1.0
4-19-2009,38,0.0
4-19-2009,39,1.0
4-19-2009,40,1.0
4-19-2009,41,0.0
4-19-2009,42,0.0
4-19-2009,43,0.0
4-19-2009,44,0.0
4-19-2009,45,0.0
4-19-2009,46,0.0
4-19-2009,47,0.0
4-19-2009,48,0.0
4-19-2009,49,0.0
4-19-2009,50,0.0
4-19-2009,51,1.0
4-19-2009,52,0.0
4-19-2009,53,0.0
4-19-2009,54,1.0
4-19-2009,55,0.0
4-19-2009,56,0.0
4-19-2009,57,0.0
4-19-2009,58,0.0
4-19-2009,59,0.0
4-19-2009,60,0.0
4-19-2009,61,1.0
4-19-2009,62,0.0
4-19-2009,63,0.0
4-19-2009,64,0.0
4-19-2009,65,0.0
4-19-2009,66,0.0
4-19-2009,67,0.0
4-19-2009,68,0.0
4-19-2009,69,0.0
4-19-2009,70,0.0
4-19-2009,71,0.0
4-19-2009,72,0.0
4-19-2009,73,0.0
4-19-2009,74,0.0
4-19-2009,75,0.0
4-19-2009,76,0.0
4-19-2009,77,0.0
4-19-2009,78,0.0
4-19-2009,79,0.0
4-19-2009,80,0.0
4-19-2009,81,0.0
4-19-2009,82,0.0
4-19-2009,83,1.0
4-19-2009,84,0.0
4-19-2009,85,0.0
4-19-2009,86,0.0
4-19-2009,87,0.0
4-19-2009,88,0.0
4-19-2009,89,0.0
4-19-2009,90,0.0
4-19-2009,91,0.0
4-19-2009,92,0.0
4-19-2009,93,0.0
4-19-2009,94,0.0
4-19-2009,95,0.0
4-19-2009,96,0.0
4-19-2009,97,0.0
4-19-2009,98,0.0
4-19-2009,99,0.0
4-19-2009,100,0.0
4-19-2009,101,0.0
4-19-2009,102,0.0
4-19-2009,103,0.0
4-19-2009,104,0.0
4-19-2009,105,0.0
4-19-2009,106,0.0
4-19-2009,107,0.0
4-19-2009,108,0.0
4-19-2009,109,0.0
4-19-2009,110,0.0
4-20-2009,1,6.0
4-20-2009,2,2.0
4-20-2009,3,0.0
4-20-2009,4,0.0
4-20-2009,5,4.0
4-20-2009,6,1.0
4-20-2009,7,0.0
4-20-2009,8,4.0
4-20-2009,9,0.0
4-20-2009,10,0.0
4-20-2009,11,0.0
4-20-2009,12,2.0
4-20-2009,13,0.0
4-20-2009,14,0.0
4-20-2009,15,0.0
4-20-2009,16,1.0
4-20-2009,17,0.0
4-20-2009,18,0.0
4-20-2009,19,0.0
4-20-2009,20,1.0
4-20-2009,21,0.0
4-20-2009,22,0.0
4-20-2009,23,0.0
4-20-2009,24,0.0
4-20-2009,25,0.0
4-20-2009,26,0.0
4-20-2009,27,0.0
4-20-2009,28,0.0
4-20-2009,29,0.0
4-20-2009,30,0.0
4-20-2009,31,13.0
4-20-2009,32,14.0
4-20-2009,33,2.0
4-20-2009,34,3.0
4-20-2009,35,2.0
4-20-2009,36,3.0
4-20-2009,37,2.0
4-20-2009,38,1.0
4-20-2009,39,2.0
4-20-2009,40,1.0
4-20-2009,41,2.0
4-20-2009,42,0.0
4-20-2009,43,0.0
4-20-2009,44,1.0
4-20-2009,45,1.0
4-20-2009,46,0.0
4-20-2009,47,0.0
4-20-2009,48,0.0
4-20-2009,49,1.0
4-20-2009,50,0.0
4-20-2009,51,1.0
4-20-2009,52,0.0
4-20-2009,53,0.0
4-20-2009,54,0.0
4-20-2009,55,0.0
4-20-2009,56,1.0
4-20-2009,57,0.0
4-20-2009,58,0.0
4-20-2009,59,0.0
4-20-2009,60,0.0
4-20-2009,61,1.0
4-20-2009,62,2.0
4-20-2009,63,1.0
4-20-2009,64,0.0
4-20-2009,65,0.0
4-20-2009,66,0.0
4-20-2009,67,0.0
4-20-2009,68,0.0
4-20-2009,69,0.0
4-20-2009,70,1.0
4-20-2009,71,0.0
4-20-2009,72,0.0
4-20-2009,73,0.0
4-20-2009,74,0.0
4-20-2009,75,0.0
4-20-2009,76,0.0
4-20-2009,77,0.0
4-20-2009,78,0.0
4-20-2009,79,0.0
4-20-2009,80,0.0
4-20-2009,81,0.0
4-20-2009,82,0.0
4-20-2009,83,0.0
4-20-2009,84,0.0
4-20-2009,85,0.0
4-20-2009,86,1.0
4-20-2009,87,0.0
4-20-2009,88,0.0
4-20-2009,89,0.0
4-20-2009,90,0.0
4-20-2009,91,0.0
4-20-2009,92,0.0
4-20-2009,93,0.0
4-20-2009,94,0.0
4-20-2009,95,0.0
4-20-2009,96,0.0
4-20-2009,97,0.0
4-20-2009,98,0.0
4-20-2009,99,0.0
4-20-2009,100,0.0
4-20-2009,101,0.0
4-20-2009,102,0.0
4-20-2009,103,0.0
4-20-2009,104,0.0
4-20-2009,105,0.0
4-20-2009,106,0.0
4-20-2009,107,0.0
4-20-2009,108,0.0
4-20-2009,109,0.0
4-20-2009,110,0.0
4-21-2009,1,5.0
4-21-2009,2,2.0
4-21-2009,3,0.0
4-21-2009,4,0.0
4-21-2009,5,0.0
4-21-2009,6,1.0
4-21-2009,7,0.0
4-21-2009,8,1.0
4-21-2009,9,0.0
4-21-2009,10,0.0
4-21-2009,11,0.0
4-21-2009,12,0.0
4-21-2009,13,1.0
4-21-2009,14,0.0
4-21-2009,15,0.0
4-21-2009,16,0.0
4-21-2009,17,0.0
4-21-2009,18,0.0
4-21-2009,19,1.0
4-21-2009,20,1.0
4-21-2009,21,1.0
4-21-2009,22,1.0
4-21-2009,23,0.0
4-21-2009,24,1.0
4-21-2009,25,0.0
4-21-2009,26,0.0
4-21-2009,27,0.0
4-21-2009,28,0.0
4-21-2009,29,1.0
4-21-2009,30,0.0
4-21-2009,31,18.0
4-21-2009,32,24.0
4-21-2009,33,1.0
4-21-2009,34,10.0
4-21-2009,35,1.0
4-21-2009,36,4.0
4-21-2009,37,6.0
4-21-2009,38,1.0
4-21-2009,39,4.0
4-21-2009,40,5.0
4-21-2009,41,0.0
4-21-2009,42,0.0
4-21-2009,43,0.0
4-21-2009,44,0.0
4-21-2009,45,1.0
4-21-2009,46,0.0
4-21-2009,47,0.0
4-21-2009,48,1.0
4-21-2009,49,0.0
4-21-2009,50,0.0
4-21-2009,51,0.0
4-21-2009,52,1.0
4-21-2009,53,0.0
4-21-2009,54,0.0
4-21-2009,55,0.0
4-21-2009,56,0.0
4-21-2009,57,0.0
4-21-2009,58,0.0
4-21-2009,59,0.0
4-21-2009,60,1.0
4-21-2009,61,1.0
4-21-2009,62,6.0
4-21-2009,63,2.0
4-21-2009,64,0.0
4-21-2009,65,2.0
4-21-2009,66,1.0
4-21-2009,67,0.0
4-21-2009,68,1.0
4-21-2009,69,0.0
4-21-2009,70,0.0
4-21-2009,71,0.0
4-21-2009,72,0.0
4-21-2009,73,0.0
4-21-2009,74,0.0
4-21-2009,75,0.0
4-21-2009,76,0.0
4-21-2009,77,0.0
4-21-2009,78,0.0
4-21-2009,79,0.0
4-21-2009,80,0.0
4-21-2009,81,1.0
4-21-2009,82,0.0
4-21-2009,83,0.0
4-21-2009,84,1.0
4-21-2009,85,0.0
4-21-2009,86,0.0
4-21-2009,87,0.0
4-21-2009,88,0.0
4-21-2009,89,0.0
4-21-2009,90,0.0
4-21-2009,91,0.0
4-21-2009,92,1.0
4-21-2009,93,0.0
4-21-2009,94,0.0
4-21-2009,95,0.0
4-21-2009,96,1.0
4-21-2009,97,0.0
4-21-2009,98,0.0
4-21-2009,99,0.0
4-21-2009,100,0.0
4-21-2009,101,0.0
4-21-2009,102,1.0
4-21-2009,103,0.0
4-21-2009,104,0.0
4-21-2009,105,0.0
4-21-2009,106,0.0
4-21-2009,107,0.0
4-21-2009,108,0.0
4-21-2009,109,0.0
4-21-2009,110,0.0
4-22-2009,1,6.0
4-22-2009,2,6.0
4-22-2009,3,1.0
4-22-2009,4,0.0
4-22-2009,5,3.0
4-22-2009,6,0.0
4-22-2009,7,0.0
4-22-2009,8,0.0
4-22-2009,9,0.0
4-22-2009,10,3.0
4-22-2009,11,1.0
4-22-2009,12,1.0
4-22-2009,13,0.0
4-22-2009,14,0.0
4-22-2009,15,1.0
4-22-2009,16,0.0
4-22-2009,17,0.0
4-22-2009,18,0.0
4-22-2009,19,0.0
4-22-2009,20,0.0
4-22-2009,21,1.0
4-22-2009,22,2.0
4-22-2009,23,1.0
4-22-2009,24,0.0
4-22-2009,25,0.0
4-22-2009,26,0.0
4-22-2009,27,0.0
4-22-2009,28,1.0
4-22-2009,29,0.0
4-22-2009,30,0.0
4-22-2009,31,24.0
4-22-2009,32,22.0
4-22-2009,33,7.0
4-22-2009,34,5.0
4-22-2009,35,2.0
4-22-2009,36,9.0
4-22-2009,37,6.0
4-22-2009,38,1.0
4-22-2009,39,5.0
4-22-2009,40,2.0
4-22-2009,41,0.0
4-22-2009,42,4.0
4-22-2009,43,0.0
4-22-2009,44,0.0
4-22-2009,45,0.0
4-22-2009,46,0.0
4-22-2009,47,0.0
4-22-2009,48,0.0
4-22-2009,49,0.0
4-22-2009,50,0.0
4-22-2009,51,2.0
4-22-2009,52,2.0
4-22-2009,53,0.0
4-22-2009,54,1.0
4-22-2009,55,0.0
4-22-2009,56,0.0
4-22-2009,57,0.0
4-22-2009,58,1.0
4-22-2009,59,0.0
4-22-2009,60,0.0
4-22-2009,61,2.0
4-22-2009,62,5.0
4-22-2009,63,0.0
4-22-2009,64,1.0
4-22-2009,65,0.0
4-22-2009,66,0.0
4-22-2009,67,1.0
4-22-2009,68,1.0
4-22-2009,69,0.0
4-22-2009,70,1.0
4-22-2009,71,0.0
4-22-2009,72,0.0
4-22-2009,73,0.0
4-22-2009,74,0.0
4-22-2009,75,0.0
4-22-2009,76,0.0
4-22-2009,77,0.0
4-22-2009,78,1.0
4-22-2009,79,0.0
4-22-2009,80,0.0
4-22-2009,81,0.0
4-22-2009,82,0.0
4-22-2009,83,0.0
4-22-2009,84,0.0
4-22-2009,85,0.0
4-22-2009,86,0.0
4-22-2009,87,1.0
4-22-2009,88,0.0
4-22-2009,89,0.0
4-22-2009,90,0.0
4-22-2009,91,1.0
4-22-2009,92,2.0
4-22-2009,93,0.0
4-22-2009,94,0.0
4-22-2009,95,1.0
4-22-2009,96,0.0
4-22-2009,97,0.0
4-22-2009,98,0.0
4-22-2009,99,0.0
4-22-2009,100,0.0
4-22-2009,101,1.0
4-22-2009,102,1.0
4-22-2009,103,1.0
4-22-2009,104,1.0
4-22-2009,105,0.0
4-22-2009,106,0.0
4-22-2009,107,0.0
4-22-2009,108,1.0
4-22-2009,109,1.0
4-22-2009,110,0.0
4-23-2009,1,5.0
4-23-2009,2,4.0
4-23-2009,3,1.0
4-23-2009,4,0.0
4-23-2009,5,1.0
4-23-2009,6,1.0
4-23-2009,7,1.0
4-23-2009,8,2.0
4-23-2009,9,0.0
4-23-2009,10,1.0
4-23-2009,11,1.0
4-23-2009,12,0.0
4-23-2009,13,0.0
4-23-2009,14,0.0
4-23-2009,15,0.0
4-23-2009,16,0.0
4-23-2009,17,1.0
4-23-2009,18,0.0
4-23-2009,19,1.0
4-23-2009,20,0.0
4-23-2009,21,3.0
4-23-2009,22,2.0
4-23-2009,23,0.0
4-23-2009,24,0.0
4-23-2009,25,1.0
4-23-2009,26,0.0
4-23-2009,27,1.0
4-23-2009,28,0.0
4-23-2009,29,0.0
4-23-2009,30,0.0
4-23-2009,31,26.0
4-23-2009,32,25.0
4-23-2009,33,6.0
4-23-2009,34,5.0
4-23-2009,35,4.0
4-23-2009,36,10.0
4-23-2009,37,2.0
4-23-2009,38,2.0
4-23-2009,39,1.0
4-23-2009,40,2.0
4-23-2009,41,0.0
4-23-2009,42,1.0
4-23-2009,43,0.0
4-23-2009,44,0.0
4-23-2009,45,1.0
4-23-2009,46,0.0
4-23-2009,47,0.0
4-23-2009,48,0.0
4-23-2009,49,0.0
4-23-2009,50,1.0
4-23-2009,51,1.0
4-23-2009,52,4.0
4-23-2009,53,1.0
4-23-2009,54,0.0
4-23-2009,55,0.0
4-23-2009,56,1.0
4-23-2009,57,2.0
4-23-2009,58,1.0
4-23-2009,59,1.0
4-23-2009,60,0.0
4-23-2009,61,5.0
4-23-2009,62,3.0
4-23-2009,63,0.0
4-23-2009,64,2.0
4-23-2009,65,2.0
4-23-2009,66,2.0
4-23-2009,67,2.0
4-23-2009,68,0.0
4-23-2009,69,1.0
4-23-2009,70,1.0
4-23-2009,71,1.0
4-23-2009,72,0.0
4-23-2009,73,0.0
4-23-2009,74,1.0
4-23-2009,75,1.0
4-23-2009,76,0.0
4-23-2009,77,0.0
4-23-2009,78,0.0
4-23-2009,79,0.0
4-23-2009,80,0.0
4-23-2009,81,2.0
4-23-2009,82,1.0
4-23-2009,83,0.0
4-23-2009,84,0.0
4-23-2009,85,0.0
4-23-2009,86,0.0
4-23-2009,87,2.0
4-23-2009,88,0.0
4-23-2009,89,1.0
4-23-2009,90,0.0
4-23-2009,91,0.0
4-23-2009,92,0.0
4-23-2009,93,0.0
4-23-2009,94,0.0
4-23-2009,95,0.0
4-23-2009,96,0.0
4-23-2009,97,0.0
4-23-2009,98,0.0
4-23-2009,99,0.0
4-23-2009,100,0.0
4-23-2009,101,0.0
4-23-2009,102,0.0
4-23-2009,103,0.0
4-23-2009,104,0.0
4-23-2009,105,0.0
4-23-2009,106,0.0
4-23-2009,107,0.0
4-23-2009,108,0.0
4-23-2009,109,0.0
4-23-2009,110,0.0
4-24-2009,1,10.0
4-24-2009,2,4.0
4-24-2009,3,1.0
4-24-2009,4,0.0
4-24-2009,5,4.0
4-24-2009,6,2.0
4-24-2009,7,1.0
4-24-2009,8,5.0
4-24-2009,9,1.0
4-24-2009,10,2.0
4-24-2009,11,1.0
4-24-2009,12,2.0
4-24-2009,13,0.0
4-24-2009,14,0.0
4-24-2009,15,0.0
4-24-2009,16,1.0
4-24-2009,17,1.0
4-24-2009,18,0.0
4-24-2009,19,0.0
4-24-2009,20,0.0
4-24-2009,21,4.0
4-24-2009,22,1.0
4-24-2009,23,1.0
4-24-2009,24,0.0
4-24-2009,25,0.0
4-24-2009,26,1.0
4-24-2009,27,1.0
4-24-2009,28,0.0
4-24-2009,29,1.0
4-24-2009,30,0.0
4-24-2009,31,20.0
4-24-2009,32,23.0
4-24-2009,33,6.0
4-24-2009,34,12.0
4-24-2009,35,1.0
4-24-2009,36,4.0
4-24-2009,37,6.0
4-24-2009,38,2.0
4-24-2009,39,2.0
4-24-2009,40,1.0
4-24-2009,41,2.0
4-24-2009,42,2.0
4-24-2009,43,1.0
4-24-2009,44,0.0
4-24-2009,45,0.0
4-24-2009,46,0.0
4-24-2009,47,1.0
4-24-2009,48,0.0
4-24-2009,49,0.0
4-24-2009,50,0.0
4-24-2009,51,5.0
4-24-2009,52,4.0
4-24-2009,53,0.0
4-24-2009,54,3.0
4-24-2009,55,2.0
4-24-2009,56,1.0
4-24-2009,57,0.0
4-24-2009,58,1.0
4-24-2009,59,0.0
4-24-2009,60,0.0
4-24-2009,61,3.0
4-24-2009,62,8.0
4-24-2009,63,2.0
4-24-2009,64,2.0
4-24-2009,65,0.0
4-24-2009,66,2.0
4-24-2009,67,0.0
4-24-2009,68,1.0
4-24-2009,69,0.0
4-24-2009,70,0.0
4-24-2009,71,0.0
4-24-2009,72,0.0
4-24-2009,73,0.0
4-24-2009,74,0.0
4-24-2009,75,0.0
4-24-2009,76,0.0
4-24-2009,77,0.0
4-24-2009,78,0.0
4-24-2009,79,0.0
4-24-2009,80,0.0
4-24-2009,81,0.0
4-24-2009,82,1.0
4-24-2009,83,0.0
4-24-2009,84,0.0
4-24-2009,85,0.0
4-24-2009,86,0.0
4-24-2009,87,0.0
4-24-2009,88,0.0
4-24-2009,89,0.0
4-24-2009,90,1.0
4-24-2009,91,1.0
4-24-2009,92,1.0
4-24-2009,93,0.0
4-24-2009,94,0.0
4-24-2009,95,0.0
4-24-2009,96,0.0
4-24-2009,97,0.0
4-24-2009,98,0.0
4-24-2009,99,0.0
4-24-2009,100,0.0
4-24-2009,101,1.0
4-24-2009,102,2.0
4-24-2009,103,0.0
4-24-2009,104,1.0
4-24-2009,105,0.0
4-24-2009,106,0.0
4-24-2009,107,1.0
4-24-2009,108,0.0
4-24-2009,109,0.0
4-24-2009,110,0.0
4-25-2009,1,13.0
4-25-2009,2,15.0
4-25-2009,3,1.0
4-25-2009,4,1.0
4-25-2009,5,3.0
4-25-2009,6,5.0
4-25-2009,7,0.0
4-25-2009,8,0.0
4-25-2009,9,0.0
4-25-2009,10,2.0
4-25-2009,11,0.0
4-25-2009,12,4.0
4-25-2009,13,0.0
4-25-2009,14,0.0
4-25-2009,15,0.0
4-25-2009,16,0.0
4-25-2009,17,0.0
4-25-2009,18,0.0
4-25-2009,19,0.0
4-25-2009,20,0.0
4-25-2009,21,2.0
4-25-2009,22,2.0
4-25-2009,23,1.0
4-25-2009,24,0.0
4-25-2009,25,0.0
4-25-2009,26,0.0
4-25-2009,27,0.0
4-25-2009,28,0.0
4-25-2009,29,0.0
4-25-2009,30,0.0
4-25-2009,31,20.0
4-25-2009,32,24.0
4-25-2009,33,2.0
4-25-2009,34,4.0
4-25-2009,35,3.0
4-25-2009,36,4.0
4-25-2009,37,3.0
4-25-2009,38,2.0
4-25-2009,39,4.0
4-25-2009,40,1.0
4-25-2009,41,3.0
4-25-2009,42,1.0
4-25-2009,43,0.0
4-25-2009,44,1.0
4-25-2009,45,0.0
4-25-2009,46,0.0
4-25-2009,47,0.0
4-25-2009,48,0.0
4-25-2009,49,0.0
4-25-2009,50,0.0
4-25-2009,51,2.0
4-25-2009,52,7.0
4-25-2009,53,0.0
4-25-2009,54,0.0
4-25-2009,55,0.0
4-25-2009,56,0.0
4-25-2009,57,0.0
4-25-2009,58,0.0
4-25-2009,59,0.0
4-25-2009,60,0.0
4-25-2009,61,4.0
4-25-2009,62,4.0
4-25-2009,63,0.0
4-25-2009,64,2.0
4-25-2009,65,5.0
4-25-2009,66,0.0
4-25-2009,67,0.0
4-25-2009,68,0.0
4-25-2009,69,0.0
4-25-2009,70,1.0
4-25-2009,71,1.0
4-25-2009,72,0.0
4-25-2009,73,0.0
4-25-2009,74,0.0
4-25-2009,75,0.0
4-25-2009,76,0.0
4-25-2009,77,0.0
4-25-2009,78,0.0
4-25-2009,79,0.0
4-25-2009,80,0.0
4-25-2009,81,1.0
4-25-2009,82,0.0
4-25-2009,83,0.0
4-25-2009,84,0.0
